ID Industry Sector,Industry Sector,ID Industry Sub-Sector,Industry Sub-Sector,ID Industry Group,Industry Group,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group,Geography,ID Geography,Slug Geography
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8122,"Funeral homes, & cemeteries & crematories ",2017,2017,01000US,United States,TRUE,TRUE,12136,2703.721088,58155.79993,19454.71946,112,funeral-homes-cemeteries-crematories-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,447,Gasoline stations,2017,2017,01000US,United States,TRUE,TRUE,47502,5343.679816,28230.98705,3190.556494,388,gasoline-stations,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3211,Sawmills & wood preservation,2017,2017,01000US,United States,TRUE,TRUE,8171,2218.763138,40579.92718,5548.593799,63,sawmills-wood-preservation,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,52M1,Banking & related activities,2017,2017,01000US,United States,TRUE,TRUE,166048,9956.831772,86818.94403,5397.056537,1627,banking-related-activities,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4481,Clothing stores,2017,2017,01000US,United States,TRUE,TRUE,172918,10158.70525,31136.64318,2762.815133,1474,clothing-stores,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8123,Drycleaning & laundry services,2017,2017,01000US,United States,TRUE,TRUE,36285,4671.835858,34102.20959,6094.537498,320,drycleaning-laundry-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,31M,"Knitting fabric mills, & apparel knitting mills ",2017,2017,01000US,United States,TRUE,TRUE,860,719.9681953,48002.3186,43251.70717,6,knitting-fabric-mills-apparel-knitting-mills-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,316M,"Leather tanning & finishing, & other allied products manufacturing ",2017,2017,01000US,United States,TRUE,TRUE,2524,1233.355032,41574.37163,19391.96331,27,leather-tanning-finishing-other-allied-products-manufacturing-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,44821,Shoe stores,2017,2017,01000US,United States,TRUE,TRUE,22883,3711.479672,26962.19923,5615.73254,200,shoe-stores,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8129,Other personal services,2017,2017,01000US,United States,TRUE,TRUE,52150,5598.269386,34646.76585,5035.672413,480,other-personal-services,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,524,Insurance carriers & related activities,2017,2017,01000US,United States,TRUE,TRUE,248511,12151.82646,81774.04532,4153.010352,2414,insurance-carriers-related-activities,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4483,"Jewelry, luggage, & leather goods stores ",2017,2017,01000US,United States,TRUE,TRUE,15532,3058.409397,43531.97978,10144.91457,157,jewelry-luggage-leather-goods-stores-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3162,Footwear manufacturing,2017,2017,01000US,United States,TRUE,TRUE,5523,1824.289387,49318.87127,19026.94894,31,footwear-manufacturing,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8131,Religious organizations,2017,2017,01000US,United States,TRUE,TRUE,105481,7949.667217,34592.38555,2396.651351,1184,religious-organizations,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,522M,Nondepository credit & related activities,2017,2017,01000US,United States,TRUE,TRUE,121514,8528.540726,97330.75218,7259.552687,1113,nondepository-credit-related-activities,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45113,"Sewing, needlework, & piece goods stores ",2017,2017,01000US,United States,TRUE,TRUE,5613,1839.088438,30381.06859,11098.03509,59,sewing-needlework-piece-goods-stores-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3159,Apparel accessories & other apparel manufacturing,2017,2017,01000US,United States,TRUE,TRUE,1089,810.1681841,31009.05326,8642.192082,10,apparel-accessories-other-apparel-manufacturing,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3152,Cut & sew apparel manufacturing,2017,2017,01000US,United States,TRUE,TRUE,62783,6140.663273,35691.34387,3403.867013,589,cut-sew-apparel-manufacturing,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45114,Musical instrument & supplies stores,2017,2017,01000US,United States,TRUE,TRUE,4097,1571.291977,28603.79058,9555.914025,41,musical-instrument-supplies-stores,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",81393,Labor unions,2017,2017,01000US,United States,TRUE,TRUE,10804,2551.132013,78668.55822,9875.434413,110,labor-unions,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,5221M,"Savings institutions, including credit unions ",2017,2017,01000US,United States,TRUE,TRUE,25878,3946.560291,65458.17014,8022.228271,261,savings-institutions-including-credit-unions-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4511M,"Sporting goods, and hobby & toy stores ",2017,2017,01000US,United States,TRUE,TRUE,51511,5563.967443,29776.07907,4742.267481,448,sporting-goods-and-hobby-toy-stores-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,314Z,"Textile product mills, except carpets & rugs ",2017,2017,01000US,United States,TRUE,TRUE,6687,2007.277525,33202.82339,7946.238319,67,textile-product-mills-except-carpets-rugs-,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8139Z,"Business, professional, political, & similar organizations",2017,2017,01000US,United States,TRUE,TRUE,15768,3081.536405,68008.07877,10856.84735,158,business-professional-political-similar-organizations,California,04000US06,california
51,Information,51,Information,5191ZM,"Other information services, except libraries & archives, & internet publishing & broadcasting & web search portals",2017,2017,01000US,United States,TRUE,TRUE,5706,1854.256551,134017.7203,36146.92469,66,other-information-services-except-libraries-archives-internet-publishing-broadcasting-web-search-portals,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45121,Book stores & news dealers,2017,2017,01000US,United States,TRUE,TRUE,11448,2626.016548,22381.21882,4741.14616,107,book-stores-news-dealers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,31411,Carpet & rug mills,2017,2017,01000US,United States,TRUE,TRUE,2192,1149.391101,47442.0187,19238.3335,26,carpet-rug-mills,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3133,Textile & fabric finishing & coating mills,2017,2017,01000US,United States,TRUE,TRUE,1594,980.1648758,47544.2798,29306.68714,16,textile-fabric-finishing-coating-mills,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45211,Department stores & discount stores,2017,2017,01000US,United States,TRUE,TRUE,197571,10851.02219,27584.06067,2409.602198,1769,department-stores-discount-stores,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",813M,"Civic, social, advocacy organizations, & grantmaking & giving services",2017,2017,01000US,United States,TRUE,TRUE,91518,7407.801645,55778.16632,5391.811356,911,civic-social-advocacy-organizations-grantmaking-giving-services,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3132Z,"Fabric mills, except knitting mills",2017,2017,01000US,United States,TRUE,TRUE,8140,2214.552213,45664.26388,10340.07958,79,fabric-mills-except-knitting-mills,California,04000US06,california
51,Information,51,Information,51913,"Internet publishing, broadcasting & web search portals",2017,2017,01000US,United States,TRUE,TRUE,63516,6176.275957,175138.8984,13692.84098,645,internet-publishing-broadcasting-web-search-portals,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4529,Miscellaneous general merchandise stores,2017,2017,01000US,United States,TRUE,TRUE,79554,6909.017486,29427.86038,2836.351147,665,miscellaneous-general-merchandise-stores,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",814,Private households,2017,2017,01000US,United States,TRUE,TRUE,73033,6621.038733,19510.68746,1736.865407,652,private-households,California,04000US06,california
51,Information,51,Information,51912,Libraries & archives,2017,2017,01000US,United States,TRUE,TRUE,23970,3798.491122,33173.34013,4772.016759,254,libraries-archives,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4531,Retail florists,2017,2017,01000US,United States,TRUE,TRUE,9570,2401.109334,30066.78088,10236.28967,84,retail-florists,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3131,"Fiber, yarn, & thread mills",2017,2017,01000US,United States,TRUE,TRUE,710,654.1767759,43378.58592,39009.35154,5,fiber-yarn-thread-mills,California,04000US06,california
92,Public Administration,92,Public Administration,92113,Public finance activities,2017,2017,01000US,United States,TRUE,TRUE,37944,4777.216643,63735.40552,4891.659252,400,public-finance-activities,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45321,Office supplies & stationery stores,2017,2017,01000US,United States,TRUE,TRUE,16103,3114.069011,29560.43793,4326.759955,140,office-supplies-stationery-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3121,Beverage manufacturing,2017,2017,01000US,United States,TRUE,TRUE,55370,5767.980936,63465.33249,7865.962981,516,beverage-manufacturing,California,04000US06,california
51,Information,51,Information,5182,"Data processing, hosting & related services",2017,2017,01000US,United States,TRUE,TRUE,21115,3565.39882,123925.955,20229.43646,212,data-processing-hosting-related-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45322,"Gift, novelty, & souvenir shops",2017,2017,01000US,United States,TRUE,TRUE,13832,2886.327004,23760.1203,5230.829531,151,gift-novelty-souvenir-shops,California,04000US06,california
92,Public Administration,92,Public Administration,92119,Other general government & support,2017,2017,01000US,United States,TRUE,TRUE,15833,3087.8756,68438.96886,11807.2707,154,other-general-government-support,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,311S,"Not specified food industries, manufacturing",2017,2017,01000US,United States,TRUE,TRUE,10019,2456.75914,41683.77662,7293.631207,78,not-specified-food-industries-manufacturing,California,04000US06,california
51,Information,51,Information,517Z,"Telecommunications, except wired telecommunications carriers ",2017,2017,01000US,United States,TRUE,TRUE,37670,4759.974197,98441.18487,11594.00178,357,telecommunications-except-wired-telecommunications-carriers-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4533,Used merchandise stores,2017,2017,01000US,United States,TRUE,TRUE,21469,3595.12573,22250.9782,4393.430638,190,used-merchandise-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,311M2,"Seafood & other miscellaneous foods, n.e.c. ",2017,2017,01000US,United States,TRUE,TRUE,31285,4338.646427,52934.64737,8911.451647,280,seafood-other-miscellaneous-foods-nec-,California,04000US06,california
92,Public Administration,92,Public Administration,9211MP,Executive offices & legislative bodies,2017,2017,01000US,United States,TRUE,TRUE,146286,9350.894831,66628.4975,3180.490498,1471,executive-offices-legislative-bodies,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4539,Miscellaneous retail stores,2017,2017,01000US,United States,TRUE,TRUE,51142,5544.06146,38052.16638,6359.478466,472,miscellaneous-retail-stores,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,311M1,"Animal food, grain & oilseed milling",2017,2017,01000US,United States,TRUE,TRUE,10378,2500.361296,60131.48747,14670.25819,86,animal-food-grain-oilseed-milling,California,04000US06,california
92,Public Administration,92,Public Administration,923,Administration of human resource programs,2017,2017,01000US,United States,TRUE,TRUE,136602,9038.606344,47241.94901,2938.585445,1341,administration-of-human-resource-programs,California,04000US06,california
51,Information,51,Information,5171,Wired telecommunications carriers (Legacy),2017,2017,01000US,United States,TRUE,TRUE,60545,6030.61028,79753.81394,6271.894972,563,wired-telecommunications-carriers-legacy,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,454111,Electronic shopping,2017,2017,01000US,United States,TRUE,TRUE,55797,5790.107985,63044.61636,9155.965587,487,electronic-shopping,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3118Z,"Bakeries & tortilla manufacturing, except retail bakeries",2017,2017,01000US,United States,TRUE,TRUE,33908,4516.527469,35334.73605,4080.942974,272,bakeries-tortilla-manufacturing-except-retail-bakeries,California,04000US06,california
